budget,selection,worst_unmet_pct,central_unmet_pct,sum_unmet_gwh
4,LH2_Tk_BE;LH2_Tk_FRn;LH2_Tk_ITa;LH2_Tk_PLN,70.25549225755914,7.912686524752499,257203.82200435968
4,LH2_Tk_BE;LH2_Tk_FRn;LH2_Tk_NL;LH2_Tk_PLN,24.71078225732929,7.912686524752499,100285.75670157744
4,LH2_Tk_BE;LH2_Tk_ITa;LH2_Tk_NL;LH2_Tk_PLN,24.71078225732929,7.912686524752499,100285.75670157744
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRW,77.82955746684847,73.76753156871028,638857.5243731361
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRn,77.82955746684847,55.168440214176925,533737.5243731361
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_ITa,77.82955746684847,73.76753156871028,638857.5243731361
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_NL,32.284847466618615,7.912686524752521,107775.14976882271
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_PLN,77.82955746684847,66.90911663172609,600094.5243731361
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRW;LH2_Tk_FRn,77.82955746684847,55.168440214176925,533737.5243731361
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRW;LH2_Tk_ITa,77.82955746684847,73.76753156871028,638857.5243731361
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRW;LH2_Tk_NL,32.284847466618615,7.912686524752521,107775.14976882271
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRW;LH2_Tk_PLN,77.82955746684847,66.90911663172609,600094.5243731361
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRn;LH2_Tk_ITa,77.82955746684847,55.168440214176925,533737.5243731361
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRn;LH2_Tk_NL,32.284847466618615,7.912686524752499,106924.90438242219
