scenario_id,year,level,quantile,eho_industry_twh,eu_coverage_weight,import_share,configuration,served_gwh,target_gwh,unmet_pct
2040_Advanced_0.25,2040,Advanced,0.25,379.6612275514279,0.9167120919121211,0.2,conversion_adjusted,64100.14418580137,69608.00762531867,7.912686524752521
2040_Advanced_0.5,2040,Advanced,0.5,513.7826313050286,0.9167120919121211,0.2,graph,86744.54581315305,94198.15014634938,7.912686524752521
2040_Advanced_0.5,2040,Advanced,0.5,513.7826313050286,0.9167120919121211,0.2,topology_free,94198.15014634939,94198.15014634938,-2.220446049250313e-14
2040_Advanced_0.5,2040,Advanced,0.5,513.7826313050286,0.9167120919121211,0.2,duplicated_pool,86744.54581315305,94198.15014634938,7.912686524752521
2040_Advanced_0.5,2040,Advanced,0.5,513.7826313050286,0.9167120919121211,0.2,additive_phases,86744.54581315305,94198.15014634938,7.912686524752521
2040_Advanced_0.5,2040,Advanced,0.5,513.7826313050286,0.9167120919121211,0.2,advanced_carriers,40843.5,94198.15014634938,56.64086827974415
2040_Advanced_0.5,2040,Advanced,0.5,513.7826313050286,0.9167120919121211,0.2,conversion_adjusted,86744.54581315305,94198.15014634938,7.912686524752521
2040_Advanced_0.75,2040,Advanced,0.75,560.25,0.9167120919121211,0.2,graph,94589.86900428394,102717.58989875318,7.912686524752555
2040_Advanced_0.75,2040,Advanced,0.75,560.25,0.9167120919121211,0.2,topology_free,102717.5898987532,102717.58989875318,-2.220446049250313e-14
2040_Advanced_0.75,2040,Advanced,0.75,560.25,0.9167120919121211,0.2,duplicated_pool,94589.86900428394,102717.58989875318,7.912686524752555
2040_Advanced_0.75,2040,Advanced,0.75,560.25,0.9167120919121211,0.2,additive_phases,94589.86900428394,102717.58989875318,7.912686524752555
2040_Advanced_0.75,2040,Advanced,0.75,560.25,0.9167120919121211,0.2,advanced_carriers,40843.5,102717.58989875318,60.23709275085341
2040_Advanced_0.75,2040,Advanced,0.75,560.25,0.9167120919121211,0.2,conversion_adjusted,94589.86900428394,102717.58989875318,7.912686524752555
2030_PCIPMI_0.25,2030,PCI/PMI,0.25,266.90872250404067,0.9167120919121211,0.3,graph,62779.5350387361,73403.5360068813,14.473418510995495
2030_PCIPMI_0.25,2030,PCI/PMI,0.25,266.90872250404067,0.9167120919121211,0.3,topology_free,70919.50000000001,73403.5360068813,3.3840822145794425
2030_PCIPMI_0.25,2030,PCI/PMI,0.25,266.90872250404067,0.9167120919121211,0.3,duplicated_pool,62779.5350387361,73403.5360068813,14.473418510995495
2030_PCIPMI_0.25,2030,PCI/PMI,0.25,266.90872250404067,0.9167120919121211,0.3,additive_phases,62779.5350387361,73403.5360068813,14.473418510995495
2030_PCIPMI_0.25,2030,PCI/PMI,0.25,266.90872250404067,0.9167120919121211,0.3,advanced_carriers,33142.0,73403.5360068813,54.84958654186215
2030_PCIPMI_0.25,2030,PCI/PMI,0.25,266.90872250404067,0.9167120919121211,0.3,conversion_adjusted,62779.5350387361,73403.5360068813,14.473418510995495
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.3,graph,68932.41653674045,80597.65202424531,14.473418510995506
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.3,topology_free,70919.5,80597.65202424531,12.007982591520083
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.3,duplicated_pool,68932.41653674045,80597.65202424531,14.473418510995506
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.3,additive_phases,68932.41653674045,80597.65202424531,14.473418510995506
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.3,advanced_carriers,33142.0,80597.65202424531,58.87969541590336
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.3,conversion_adjusted,68932.41653674045,80597.65202424531,14.473418510995506
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.3,graph,70919.5,109152.08374309355,35.02689314945182
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.3,topology_free,70919.5,109152.08374309355,35.02689314945182
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.3,duplicated_pool,70919.5,109152.08374309355,35.02689314945182
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.3,additive_phases,70919.5,109152.08374309355,35.02689314945182
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.3,advanced_carriers,33142.0,109152.08374309355,69.63685999984676
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.3,conversion_adjusted,70919.5,109152.08374309355,35.02689314945182
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.3,graph,67595.34430457292,73403.5360068813,7.9126865247525435
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.3,topology_free,73403.5360068813,73403.5360068813,0.0
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.3,duplicated_pool,67595.34430457292,73403.5360068813,7.9126865247525435
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.3,additive_phases,67595.34430457292,73403.5360068813,7.9126865247525435
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.3,advanced_carriers,40843.5,73403.5360068813,44.35758517659003
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.3,conversion_adjusted,67595.34430457292,73403.5360068813,7.9126865247525435
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.3,graph,74220.21247325589,80597.65202424531,7.912686524752566
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.3,topology_free,80597.65202424531,80597.65202424531,0.0
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.3,duplicated_pool,74220.21247325589,80597.65202424531,7.912686524752566
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.3,additive_phases,74220.21247325589,80597.65202424531,7.912686524752566
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.3,advanced_carriers,40843.5,80597.65202424531,49.32420613479721
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.3,conversion_adjusted,74220.21247325589,80597.65202424531,7.912686524752566
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.3,graph,93987.5,109152.08374309355,13.893077642737229
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.3,topology_free,93987.50000000003,109152.08374309355,13.893077642737206
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.3,duplicated_pool,93987.5,109152.08374309355,13.893077642737229
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.3,additive_phases,93987.5,109152.08374309355,13.893077642737229
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.3,advanced_carriers,40843.5,109152.08374309355,62.5811083037759
