scenario_id,from_node,to_node,capacity_gwh,flow_gwh,kind,source_ref
2040_PCIPMI_0.75,PLh2nbc,DEMAND:Poland,205436.17979750637,9850.261810705386,country_accounting,
2040_PCIPMI_0.75,LTh2,DEMAND:Lithuania,205436.17979750637,2086.6425826225022,country_accounting,
2040_PCIPMI_0.75,PTh2,DEMAND:Portugal,205436.17979750637,1902.1224883599207,country_accounting,
2040_PCIPMI_0.75,DEMAND:Austria,SINK,1920.2488604258745,1920.2488604258745,demand,Austria
2040_PCIPMI_0.75,DEMAND:Belgium,SINK,5718.092620289968,5718.092620289968,demand,Belgium
2040_PCIPMI_0.75,DEMAND:Czechia,SINK,1408.5969031693999,1408.5969031693999,demand,Czechia
2040_PCIPMI_0.75,DEMAND:Denmark,SINK,371.11909097175163,371.11909097175163,demand,Denmark
2040_PCIPMI_0.75,DEMAND:Finland,SINK,2255.038006492489,2255.038006492489,demand,Finland
2040_PCIPMI_0.75,DEMAND:France,SINK,7763.744767062377,7763.744767062377,demand,France
2040_PCIPMI_0.75,DEMAND:Germany,SINK,20174.983489586688,20174.983489586688,demand,Germany
2040_PCIPMI_0.75,DEMAND:Italy,SINK,7987.389928586305,7987.389928586305,demand,Italy
2040_PCIPMI_0.75,DEMAND:Lithuania,SINK,2086.642582622493,2086.642582622493,demand,Lithuania
2040_PCIPMI_0.75,DEMAND:Netherlands,SINK,15071.47993547934,15071.47993547934,demand,Netherlands
2040_PCIPMI_0.75,DEMAND:Poland,SINK,9850.26181070539,9850.26181070539,demand,Poland
2040_PCIPMI_0.75,DEMAND:Portugal,SINK,1902.122488359911,1902.122488359911,demand,Portugal
2040_PCIPMI_0.75,DEMAND:Slovakia,SINK,2351.4021581018887,2351.4021581018887,demand,Slovakia
2040_PCIPMI_0.75,DEMAND:Spain,SINK,9018.861730517345,9018.861730517345,demand,Spain
2040_PCIPMI_0.75,DEMAND:Sweden,SINK,2322.2610140292823,2322.2610140292823,demand,Sweden
2040_Advanced_0.25,SOURCE,POOL:Belgium,78329.0,22199.535632513238,carrier_pool,Belgium
2040_Advanced_0.25,POOL:Belgium,LH2_Tk_BE,139217.01525063734,22199.535632513245,pool_assignment,
2040_Advanced_0.25,SOURCE,POOL:France,29565.0,5261.209939596389,carrier_pool,France
2040_Advanced_0.25,POOL:France,LH2_Tk_FRn,139217.01525063734,5261.209939596389,pool_assignment,
2040_Advanced_0.25,SOURCE,POOL:Germany,28272.9,19965.5,carrier_pool,Germany
2040_Advanced_0.25,POOL:Germany,LH2_Tk_DE,139217.01525063734,19965.5,pool_assignment,
2040_Advanced_0.25,SOURCE,POOL:Netherlands,83804.0,10213.398613691752,carrier_pool,Netherlands
2040_Advanced_0.25,POOL:Netherlands,LH2_Tk_NL,139217.01525063734,10213.398613691752,pool_assignment,
2040_Advanced_0.25,SOURCE,POOL:Poland,6460.5,6460.5,carrier_pool,Poland
2040_Advanced_0.25,POOL:Poland,LH2_Tk_PLN,139217.01525063734,6460.5,pool_assignment,
2040_Advanced_0.25,ATh2,IB-ITh2,45990.0,5412.766202979008,backbone,E0010
2040_Advanced_0.25,ATh2,IB-SKh2W,52560.0,4566.794821260708,backbone,E0012
2040_Advanced_0.25,LH2_Tk_BE,BEh2,70664.0,22199.535632513223,terminal_backbone,E0020
2040_Advanced_0.25,BEh2,FRh2,13140.0,7400.757295151649,backbone,E0022
2040_Advanced_0.25,BEh2,DEh2,33288.0,10923.833110280717,backbone,E0028
2040_Advanced_0.25,EEh2,FIh2S,36500.0,3101.8705310151636,backbone,E0070
2040_Advanced_0.25,FIh2,FIh2Al,183960.0,1573.7125698905438,backbone,E0076
2040_Advanced_0.25,FIh2S,FIh2,3649635.0,1573.7125698905438,backbone,E0086
2040_Advanced_0.25,FIh2Al,SEh2,183960.0,1573.7125698905438,backbone,E0092
2040_Advanced_0.25,FRh2,FRh2S,70080.0,7400.757295151649,backbone,E0104
2040_Advanced_0.25,LH2_Tk_FRn,FRh2N,17520.0,5261.209939596389,terminal_backbone,E0122
2040_Advanced_0.25,FRh2S,ESh2,78840.0,7400.757295151649,backbone,E0132
2040_Advanced_0.25,DEh2,ATh2,54750.0,11280.844450484285,backbone,E0138
2040_Advanced_0.25,DEh2,CZh2,105120.0,954.5553402631631,backbone,E0142
2040_Advanced_0.25,DEh2,DKh2,37668.0,251.49402881946298,backbone,E0144
2040_Advanced_0.25,LH2_Tk_DE,DEh2,19965.5,19965.5,terminal_backbone,E0154
2040_Advanced_0.25,DEh2,PLh2N,7008.0,214.6673195097892,backbone,E0162
2040_Advanced_0.25,DEh2,PLh2nbc,36500.0,4515.912984169183,backbone,E0164
2040_Advanced_0.25,HUh2,ROh2,28032.0,1164.9568157071553,backbone,E0180
2040_Advanced_0.25,LVh2,EEh2,36500.0,3101.8705310151636,backbone,E0208
2040_Advanced_0.25,LTh2,LVh2,36500.0,3101.8705310151636,backbone,E0212
2040_Advanced_0.25,LH2_Tk_NL,NLh2,81249.0,10213.398613691752,terminal_backbone,E0228
2040_Advanced_0.25,PLh2nbc,LTh2,36500.0,4515.912984169183,backbone,E0248
2040_Advanced_0.25,LH2_Tk_PLN,PLh2N,6460.5,6460.5,terminal_backbone,E0250
2040_Advanced_0.25,IB-SKh2C,HUh2,36500.0,2973.3343485930745,backbone,E0290
2040_Advanced_0.25,IB-SKh2W,SKh2W,105120.0,2973.334348593082,backbone,E0300
2040_Advanced_0.25,SKh2W,IB-SKh2C,105120.0,2973.334348593082,backbone,E0306
2040_Advanced_0.25,ESh2,PTh2,29565.0,1288.9998373652852,backbone,E0326
2040_Advanced_0.25,ATh2,DEMAND:Austria,139217.01525063734,1301.2834262445685,country_accounting,
2040_Advanced_0.25,DEh2,DEMAND:Germany,139217.01525063734,13671.858987034851,country_accounting,
2040_Advanced_0.25,HUh2,DEMAND:Hungary,139217.01525063734,1808.3775328859338,country_accounting,
2040_Advanced_0.25,IB-ITh2,DEMAND:Italy,139217.01525063734,5412.766202979023,country_accounting,
2040_Advanced_0.25,IB-SKh2W,DEMAND:Slovakia,139217.01525063734,1593.460472667619,country_accounting,
2040_Advanced_0.25,BEh2,DEMAND:Belgium,139217.01525063734,3874.945227080869,country_accounting,
2040_Advanced_0.25,FRh2N,DEMAND:France,139217.01525063734,5261.209939596389,country_accounting,
2040_Advanced_0.25,NLh2,DEMAND:Netherlands,139217.01525063734,10213.398613691752,country_accounting,
2040_Advanced_0.25,ROh2,DEMAND:Romania,139217.01525063734,1164.956815707148,country_accounting,
2040_Advanced_0.25,CZh2,DEMAND:Czechia,139217.01525063734,954.5553402631485,country_accounting,
2040_Advanced_0.25,DKh2,DEMAND:Denmark,139217.01525063734,251.49402881946298,country_accounting,
2040_Advanced_0.25,PLh2N,DEMAND:Poland,139217.01525063734,6675.167319509783,country_accounting,
2040_Advanced_0.25,FIh2S,DEMAND:Finland,139217.01525063734,1528.1579611246125,country_accounting,
2040_Advanced_0.25,SEh2,DEMAND:Sweden,139217.01525063734,1573.7125698905438,country_accounting,
2040_Advanced_0.25,ESh2,DEMAND:Spain,139217.01525063734,6111.757457786356,country_accounting,
2040_Advanced_0.25,LTh2,DEMAND:Lithuania,139217.01525063734,1414.0424531540193,country_accounting,
2040_Advanced_0.25,PTh2,DEMAND:Portugal,139217.01525063734,1288.9998373652925,country_accounting,
2040_Advanced_0.25,DEMAND:Austria,SINK,1301.283426244566,1301.283426244566,demand,Austria
2040_Advanced_0.25,DEMAND:Belgium,SINK,3874.9452270808574,3874.9452270808574,demand,Belgium
2040_Advanced_0.25,DEMAND:Czechia,SINK,954.555340263158,954.555340263158,demand,Czechia
2040_Advanced_0.25,DEMAND:Denmark,SINK,251.49402881946506,251.49402881946506,demand,Denmark
2040_Advanced_0.25,DEMAND:Finland,SINK,1528.157961124611,1528.157961124611,demand,Finland
2040_Advanced_0.25,DEMAND:France,SINK,5261.209939596389,5261.209939596389,demand,France
2040_Advanced_0.25,DEMAND:Germany,SINK,13671.858987034846,13671.858987034846,demand,Germany
2040_Advanced_0.25,DEMAND:Hungary,SINK,1808.37753288592,1808.37753288592,demand,Hungary
2040_Advanced_0.25,DEMAND:Italy,SINK,5412.766202979008,5412.766202979008,demand,Italy
2040_Advanced_0.25,DEMAND:Lithuania,SINK,1414.0424531540161,1414.0424531540161,demand,Lithuania
2040_Advanced_0.25,DEMAND:Netherlands,SINK,10213.398613691748,10213.398613691748,demand,Netherlands
2040_Advanced_0.25,DEMAND:Poland,SINK,6675.167319509789,6675.167319509789,demand,Poland
2040_Advanced_0.25,DEMAND:Portugal,SINK,1288.9998373652843,1288.9998373652843,demand,Portugal
2040_Advanced_0.25,DEMAND:Romania,SINK,1164.956815707157,1164.956815707157,demand,Romania
2040_Advanced_0.25,DEMAND:Slovakia,SINK,1593.4604726676305,1593.4604726676305,demand,Slovakia
2040_Advanced_0.25,DEMAND:Spain,SINK,6111.757457786364,6111.757457786364,demand,Spain
2040_Advanced_0.25,DEMAND:Sweden,SINK,1573.7125698905506,1573.7125698905506,demand,Sweden
2040_Advanced_0.5,SOURCE,POOL:Belgium,78329.0,39377.28417261135,carrier_pool,Belgium
2040_Advanced_0.5,POOL:Belgium,LH2_Tk_BE,188397.30029269875,39377.28417261137,pool_assignment,
2040_Advanced_0.5,SOURCE,POOL:France,29565.0,7119.816537620623,carrier_pool,France
2040_Advanced_0.5,POOL:France,LH2_Tk_FRn,188397.30029269875,7119.816537620616,pool_assignment,
2040_Advanced_0.5,SOURCE,POOL:Germany,28272.9,19965.5,carrier_pool,Germany
2040_Advanced_0.5,POOL:Germany,LH2_Tk_DE,188397.30029269875,19965.5,pool_assignment,
2040_Advanced_0.5,SOURCE,POOL:Netherlands,83804.0,13821.445102921047,carrier_pool,Netherlands
2040_Advanced_0.5,POOL:Netherlands,LH2_Tk_NL,188397.30029269875,13821.445102921047,pool_assignment,
2040_Advanced_0.5,SOURCE,POOL:Poland,6460.5,6460.5,carrier_pool,Poland
2040_Advanced_0.5,POOL:Poland,LH2_Tk_PLN,188397.30029269875,6460.5,pool_assignment,
2040_Advanced_0.5,ATh2,IB-ITh2,45990.0,7324.912476159494,backbone,E0010
2040_Advanced_0.5,ATh2,IB-SKh2W,52560.0,6180.088167100694,backbone,E0012
2040_Advanced_0.5,LH2_Tk_BE,BEh2,70664.0,39377.28417261135,terminal_backbone,E0020
2040_Advanced_0.5,BEh2,FRh2,13140.0,10015.193232334583,backbone,E0022
2040_Advanced_0.5,BEh2,DEh2,33288.0,24118.25930708008,backbone,E0028
2040_Advanced_0.5,EEh2,FIh2S,36500.0,4197.655930448207,backbone,E0070
2040_Advanced_0.5,FIh2,FIh2Al,183960.0,2129.6517168497085,backbone,E0076
2040_Advanced_0.5,FIh2S,FIh2,3649635.0,2129.6517168497667,backbone,E0086
2040_Advanced_0.5,FIh2Al,SEh2,183960.0,2129.6517168497085,backbone,E0092
2040_Advanced_0.5,FRh2,FRh2S,70080.0,10015.193232334575,backbone,E0104
2040_Advanced_0.5,LH2_Tk_FRn,FRh2N,17520.0,7119.816537620623,terminal_backbone,E0122
2040_Advanced_0.5,FRh2S,ESh2,78840.0,10015.193232334583,backbone,E0132
2040_Advanced_0.5,DEh2,ATh2,54750.0,15265.98326221617,backbone,E0138
2040_Advanced_0.5,DEh2,CZh2,105120.0,1291.767288457806,backbone,E0142
2040_Advanced_0.5,DEh2,DKh2,37668.0,340.3383187630461,backbone,E0144
2040_Advanced_0.5,LH2_Tk_DE,DEh2,19965.5,19965.5,terminal_backbone,E0154
2040_Advanced_0.5,DEh2,PLh2N,7008.0,2572.7769873228935,backbone,E0162
2040_Advanced_0.5,DEh2,PLh2nbc,36500.0,6111.231506874628,backbone,E0164
2040_Advanced_0.5,HUh2,ROh2,28032.0,1576.496451826053,backbone,E0180
2040_Advanced_0.5,LVh2,EEh2,36500.0,4197.655930448207,backbone,E0208
2040_Advanced_0.5,LTh2,LVh2,36500.0,4197.655930448207,backbone,E0212
2040_Advanced_0.5,LH2_Tk_NL,NLh2,81249.0,13821.445102921047,terminal_backbone,E0228
2040_Advanced_0.5,PLh2nbc,LTh2,36500.0,6111.231506874628,backbone,E0248
2040_Advanced_0.5,LH2_Tk_PLN,PLh2N,6460.5,6460.5,terminal_backbone,E0250
2040_Advanced_0.5,IB-SKh2C,HUh2,36500.0,4023.7122848232975,backbone,E0290
2040_Advanced_0.5,IB-SKh2W,SKh2W,105120.0,4023.7122848232975,backbone,E0300
2040_Advanced_0.5,SKh2W,IB-SKh2C,105120.0,4023.7122848232975,backbone,E0306
2040_Advanced_0.5,ESh2,PTh2,29565.0,1744.359655750155,backbone,E0326
2040_Advanced_0.5,ATh2,DEMAND:Austria,188397.30029269875,1760.9826189559826,country_accounting,
2040_Advanced_0.5,DEh2,DEMAND:Germany,188397.30029269875,18501.661943445535,country_accounting,
2040_Advanced_0.5,HUh2,DEMAND:Hungary,188397.30029269875,2447.21583299723,country_accounting,
2040_Advanced_0.5,IB-ITh2,DEMAND:Italy,188397.30029269875,7324.912476159487,country_accounting,
2040_Advanced_0.5,IB-SKh2W,DEMAND:Slovakia,188397.30029269875,2156.3758822774107,country_accounting,
2040_Advanced_0.5,BEh2,DEMAND:Belgium,188397.30029269875,5243.831633196678,country_accounting,
2040_Advanced_0.5,FRh2N,DEMAND:France,188397.30029269875,7119.816537620616,country_accounting,
2040_Advanced_0.5,NLh2,DEMAND:Netherlands,188397.30029269875,13821.445102921047,country_accounting,
2040_Advanced_0.5,ROh2,DEMAND:Romania,188397.30029269875,1576.4964518260676,country_accounting,
2040_Advanced_0.5,CZh2,DEMAND:Czechia,188397.30029269875,1291.767288457806,country_accounting,
2040_Advanced_0.5,DKh2,DEMAND:Denmark,188397.30029269875,340.33831876303884,country_accounting,
2040_Advanced_0.5,PLh2N,DEMAND:Poland,188397.30029269875,9033.276987322897,country_accounting,
2040_Advanced_0.5,FIh2S,DEMAND:Finland,188397.30029269875,2068.0042135984986,country_accounting,
2040_Advanced_0.5,SEh2,DEMAND:Sweden,188397.30029269875,2129.6517168497085,country_accounting,
2040_Advanced_0.5,ESh2,DEMAND:Spain,188397.30029269875,8270.833576584439,country_accounting,
2040_Advanced_0.5,LTh2,DEMAND:Lithuania,188397.30029269875,1913.5755764264322,country_accounting,
2040_Advanced_0.5,PTh2,DEMAND:Portugal,188397.30029269875,1744.3596557501587,country_accounting,
2040_Advanced_0.5,DEMAND:Austria,SINK,1760.982618955981,1760.982618955981,demand,Austria
2040_Advanced_0.5,DEMAND:Belgium,SINK,5243.83163319669,5243.83163319669,demand,Belgium
2040_Advanced_0.5,DEMAND:Czechia,SINK,1291.7672884578114,1291.7672884578114,demand,Czechia
2040_Advanced_0.5,DEMAND:Denmark,SINK,340.3383187630466,340.3383187630466,demand,Denmark
2040_Advanced_0.5,DEMAND:Finland,SINK,2068.0042135984954,2068.0042135984954,demand,Finland
2040_Advanced_0.5,DEMAND:France,SINK,7119.816537620623,7119.816537620623,demand,France
2040_Advanced_0.5,DEMAND:Germany,SINK,18501.661943445528,18501.661943445528,demand,Germany
2040_Advanced_0.5,DEMAND:Hungary,SINK,2447.215832997244,2447.215832997244,demand,Hungary
2040_Advanced_0.5,DEMAND:Italy,SINK,7324.912476159494,7324.912476159494,demand,Italy
2040_Advanced_0.5,DEMAND:Lithuania,SINK,1913.5755764264256,1913.5755764264256,demand,Lithuania
2040_Advanced_0.5,DEMAND:Netherlands,SINK,13821.445102921049,13821.445102921049,demand,Netherlands
2040_Advanced_0.5,DEMAND:Poland,SINK,9033.276987322894,9033.276987322894,demand,Poland
2040_Advanced_0.5,DEMAND:Portugal,SINK,1744.359655750154,1744.359655750154,demand,Portugal
2040_Advanced_0.5,DEMAND:Romania,SINK,1576.4964518260545,1576.4964518260545,demand,Romania
2040_Advanced_0.5,DEMAND:Slovakia,SINK,2156.375882277396,2156.375882277396,demand,Slovakia
2040_Advanced_0.5,DEMAND:Spain,SINK,8270.833576584428,8270.833576584428,demand,Spain
2040_Advanced_0.5,DEMAND:Sweden,SINK,2129.651716849707,2129.651716849707,demand,Sweden
2040_Advanced_0.75,SOURCE,POOL:Belgium,78329.0,45119.16081215556,carrier_pool,Belgium
2040_Advanced_0.75,POOL:Belgium,LH2_Tk_BE,205436.17979750637,45119.16081215558,pool_assignment,
2040_Advanced_0.75,SOURCE,POOL:France,29565.0,7763.744767062377,carrier_pool,France
2040_Advanced_0.75,POOL:France,LH2_Tk_FRn,205436.17979750637,7763.744767062366,pool_assignment,
2040_Advanced_0.75,SOURCE,POOL:Germany,28272.9,20174.983489586688,carrier_pool,Germany
2040_Advanced_0.75,POOL:Germany,LH2_Tk_DE,205436.17979750637,19965.5,pool_assignment,
2040_Advanced_0.75,POOL:Germany,LH2_Tk_DEbp,205436.17979750637,209.48348958668066,pool_assignment,
2040_Advanced_0.75,SOURCE,POOL:Netherlands,83804.0,15071.479935479336,carrier_pool,Netherlands
2040_Advanced_0.75,POOL:Netherlands,LH2_Tk_NL,205436.17979750637,15071.47993547935,pool_assignment,
2040_Advanced_0.75,SOURCE,POOL:Poland,6460.5,6460.5,carrier_pool,Poland
2040_Advanced_0.75,POOL:Poland,LH2_Tk_PLN,205436.17979750637,6460.5,pool_assignment,
2040_Advanced_0.75,ATh2,IB-ITh2,45990.0,7987.389928586308,backbone,E0010
2040_Advanced_0.75,ATh2,IB-SKh2W,52560.0,6739.025775985348,backbone,E0012
2040_Advanced_0.75,LH2_Tk_BE,BEh2,70664.0,45119.16081215558,terminal_backbone,E0020
2040_Advanced_0.75,BEh2,FRh2,13140.0,10920.984218877256,backbone,E0022
2040_Advanced_0.75,BEh2,DEh2,33288.0,28480.083972988334,backbone,E0028
2040_Advanced_0.75,EEh2,FIh2S,36500.0,4577.299020521772,backbone,E0070
2040_Advanced_0.75,FIh2,FIh2Al,183960.0,2322.2610140292963,backbone,E0076
2040_Advanced_0.75,FIh2S,FIh2,3649635.0,2322.2610140293837,backbone,E0086
2040_Advanced_0.75,FIh2Al,SEh2,183960.0,2322.2610140292963,backbone,E0092
2040_Advanced_0.75,FRh2,FRh2S,70080.0,10920.98421887726,backbone,E0104
2040_Advanced_0.75,LH2_Tk_FRn,FRh2N,17520.0,7763.744767062377,terminal_backbone,E0122
2040_Advanced_0.75,FRh2S,ESh2,78840.0,10920.984218877245,backbone,E0132
2040_Advanced_0.75,DEh2,ATh2,54750.0,16646.664564997533,backbone,E0138
2040_Advanced_0.75,DEh2,CZh2,105120.0,1408.5969031693967,backbone,E0142
2040_Advanced_0.75,DEh2,DKh2,37668.0,371.1190909717552,backbone,E0144
2040_Advanced_0.75,LH2_Tk_DE,DEh2,19965.5,19965.5,terminal_backbone,E0154
2040_Advanced_0.75,LH2_Tk_DEbp,DEh2bp,4745.0,209.48348958668794,terminal_backbone,E0156
2040_Advanced_0.75,DEh2,PLh2N,7008.0,3389.7618107053895,backbone,E0162
2040_Advanced_0.75,DEh2,PLh2nbc,36500.0,6663.941603144267,backbone,E0164
2040_Advanced_0.75,HUh2,ROh2,28032.0,1719.0774528366237,backbone,E0180
2040_Advanced_0.75,LVh2,EEh2,36500.0,4577.299020521772,backbone,E0208
2040_Advanced_0.75,LTh2,LVh2,36500.0,4577.299020521772,backbone,E0212
2040_Advanced_0.75,LH2_Tk_NL,NLh2,81249.0,15071.479935479336,terminal_backbone,E0228
2040_Advanced_0.75,PLh2nbc,LTh2,36500.0,6663.941603144267,backbone,E0248
2040_Advanced_0.75,LH2_Tk_PLN,PLh2N,6460.5,6460.5,terminal_backbone,E0250
2040_Advanced_0.75,IB-SKh2C,HUh2,36500.0,4387.623617883459,backbone,E0290
2040_Advanced_0.75,IB-SKh2W,SKh2W,105120.0,4387.623617883466,backbone,E0300
2040_Advanced_0.75,SKh2W,IB-SKh2C,105120.0,4387.623617883466,backbone,E0306
2040_Advanced_0.75,ESh2,PTh2,29565.0,1902.1224883599098,backbone,E0326
2040_Advanced_0.75,ATh2,DEMAND:Austria,205436.17979750637,1920.2488604258688,country_accounting,
2040_Advanced_0.75,DEh2,DEMAND:Germany,205436.17979750637,19965.5,country_accounting,
2040_Advanced_0.75,HUh2,DEMAND:Hungary,205436.17979750637,2668.546165046835,country_accounting,
2040_Advanced_0.75,IB-ITh2,DEMAND:Italy,205436.17979750637,7987.389928586315,country_accounting,
2040_Advanced_0.75,IB-SKh2W,DEMAND:Slovakia,205436.17979750637,2351.402158101875,country_accounting,
2040_Advanced_0.75,BEh2,DEMAND:Belgium,205436.17979750637,5718.092620289972,country_accounting,
2040_Advanced_0.75,FRh2N,DEMAND:France,205436.17979750637,7763.744767062366,country_accounting,
2040_Advanced_0.75,NLh2,DEMAND:Netherlands,205436.17979750637,15071.47993547935,country_accounting,
2040_Advanced_0.75,ROh2,DEMAND:Romania,205436.17979750637,1719.0774528366164,country_accounting,
2040_Advanced_0.75,CZh2,DEMAND:Czechia,205436.17979750637,1408.5969031694112,country_accounting,
2040_Advanced_0.75,DKh2,DEMAND:Denmark,205436.17979750637,371.11909097174066,country_accounting,
2040_Advanced_0.75,PLh2N,DEMAND:Poland,205436.17979750637,9850.261810705386,country_accounting,
2040_Advanced_0.75,FIh2S,DEMAND:Finland,205436.17979750637,2255.038006492483,country_accounting,
2040_Advanced_0.75,SEh2,DEMAND:Sweden,205436.17979750637,2322.2610140292963,country_accounting,
2040_Advanced_0.75,ESh2,DEMAND:Spain,205436.17979750637,9018.861730517354,country_accounting,
2040_Advanced_0.75,DEh2bp,DEMAND:Germany,205436.17979750637,209.48348958668066,country_accounting,
2040_Advanced_0.75,LTh2,DEMAND:Lithuania,205436.17979750637,2086.6425826225022,country_accounting,
2040_Advanced_0.75,PTh2,DEMAND:Portugal,205436.17979750637,1902.1224883599207,country_accounting,
2040_Advanced_0.75,DEMAND:Austria,SINK,1920.2488604258745,1920.2488604258745,demand,Austria
2040_Advanced_0.75,DEMAND:Belgium,SINK,5718.092620289968,5718.092620289968,demand,Belgium
2040_Advanced_0.75,DEMAND:Czechia,SINK,1408.5969031693999,1408.5969031693999,demand,Czechia
2040_Advanced_0.75,DEMAND:Denmark,SINK,371.11909097175163,371.11909097175163,demand,Denmark
2040_Advanced_0.75,DEMAND:Finland,SINK,2255.038006492489,2255.038006492489,demand,Finland
2040_Advanced_0.75,DEMAND:France,SINK,7763.744767062377,7763.744767062377,demand,France
2040_Advanced_0.75,DEMAND:Germany,SINK,20174.983489586688,20174.983489586688,demand,Germany
2040_Advanced_0.75,DEMAND:Hungary,SINK,2668.5461650468346,2668.5461650468346,demand,Hungary
2040_Advanced_0.75,DEMAND:Italy,SINK,7987.389928586305,7987.389928586305,demand,Italy
2040_Advanced_0.75,DEMAND:Lithuania,SINK,2086.642582622493,2086.642582622493,demand,Lithuania
2040_Advanced_0.75,DEMAND:Netherlands,SINK,15071.47993547934,15071.47993547934,demand,Netherlands
2040_Advanced_0.75,DEMAND:Poland,SINK,9850.26181070539,9850.26181070539,demand,Poland
2040_Advanced_0.75,DEMAND:Portugal,SINK,1902.122488359911,1902.122488359911,demand,Portugal
2040_Advanced_0.75,DEMAND:Romania,SINK,1719.0774528366242,1719.0774528366242,demand,Romania
2040_Advanced_0.75,DEMAND:Slovakia,SINK,2351.4021581018887,2351.4021581018887,demand,Slovakia
2040_Advanced_0.75,DEMAND:Spain,SINK,9018.861730517345,9018.861730517345,demand,Spain
2040_Advanced_0.75,DEMAND:Sweden,SINK,2322.2610140292823,2322.2610140292823,demand,Sweden
