scenario_id,year,demand_level,facility_id,country,target_gwh_per_year,baseline_share,source_id,traceable
D2030_medium,2030,medium,EHO_F022,Italy,2812.85540856296,0.025492501765221064,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F023,Italy,2385.4604171558667,0.021619082769092066,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F024,Italy,2207.082157411295,0.020002466398562485,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F025,Italy,395.7976660711715,0.0035870570062982586,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F026,Netherlands,3726.347187186044,0.03377134564328621,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F027,Netherlands,334.4048734412908,0.0030306630054816137,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F028,Netherlands,5400.060814499104,0.048939970190735184,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F029,Netherlands,15.653678486155757,0.00014186702424366605,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F030,Netherlands,6864.550097339688,0.0622124247628079,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F031,Netherlands,1556.3313061854672,0.014104805547211186,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F032,Netherlands,8300.76915742261,0.07522867039454227,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F033,Netherlands,3684.1214870650674,0.033388660229882176,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F040,Poland,24.45887263461837,0.0002216672253807282,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F041,Poland,105.173152328859,0.0009531690691371314,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F042,Poland,5153.23715773523,0.04670304308577392,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
